X=-91.257 Y=46.163 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.764,
X=-88.819 Y=64.673 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.930,
X=-91.257 Y=70.683 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.983,
X=-91.210 Y=52.649 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.822,
X=-93.602 Y=46.875 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.343 Y=0.771,
X=-90.038 Y=64.553 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.375 Y=0.928,
X=-93.602 Y=69.972 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.343 Y=0.977,
X=-92.291 Y=53.226 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.355 Y=0.827,
X=-95.763 Y=48.030 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.324 Y=0.781,
X=-91.210 Y=64.197 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.925,
X=-95.763 Y=68.817 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.324 Y=0.967,
X=-93.238 Y=54.004 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.347 Y=0.834,
X=-97.658 Y=49.584 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.307 Y=0.794,
X=-92.291 Y=63.620 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.355 Y=0.920,
X=-97.658 Y=67.262 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.307 Y=0.953,
X=-94.015 Y=54.951 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.340 Y=0.843,
X=-99.212 Y=51.479 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.293 Y=0.812,
X=-93.238 Y=62.843 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.347 Y=0.913,
X=-99.212 Y=65.368 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.293 Y=0.936,
X=-94.593 Y=56.031 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.335 Y=0.852,
X=-100.367 Y=53.640 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.283 Y=0.831,
X=-94.015 Y=61.895 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.340 Y=0.905,
X=-100.367 Y=63.207 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.283 Y=0.917,
X=-94.949 Y=57.204 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.332 Y=0.863,
X=-101.078 Y=55.984 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.277 Y=0.852,
X=-94.593 Y=60.815 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.335 Y=0.895,
X=-101.078 Y=60.862 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.277 Y=0.896,
X=-95.069 Y=58.423 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.330 Y=0.874,
X=-101.319 Y=58.423 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.275 Y=0.874,
X=-94.949 Y=59.642 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.332 Y=0.884,
X=-88.819 Y=58.423 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.874,
X=83.144 Y=58.423 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.498 Y=0.874,
X=82.904 Y=55.984 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.496 Y=0.852,
X=76.774 Y=57.204 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.441 Y=0.863,
X=76.894 Y=58.423 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.442 Y=0.874,
X=82.904 Y=60.862 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.496 Y=0.896,
X=76.418 Y=56.031 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.438 Y=0.852,
X=82.192 Y=53.640 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.489 Y=0.831,
X=76.774 Y=59.642 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.441 Y=0.884,
X=82.192 Y=63.207 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.489 Y=0.917,
X=75.840 Y=54.951 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.433 Y=0.843,
X=81.037 Y=51.479 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.479 Y=0.812,
X=76.418 Y=60.815 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.438 Y=0.895,
X=81.037 Y=65.368 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.479 Y=0.936,
X=75.063 Y=54.004 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.426 Y=0.834,
X=79.483 Y=49.584 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.465 Y=0.794,
X=75.840 Y=61.895 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.433 Y=0.905,
X=79.483 Y=67.262 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.465 Y=0.953,
X=74.116 Y=53.226 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.417 Y=0.827,
X=77.588 Y=48.030 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.448 Y=0.781,
X=75.063 Y=62.843 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.426 Y=0.913,
X=77.588 Y=68.816 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.448 Y=0.967,
X=73.036 Y=52.649 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.407 Y=0.822,
X=75.427 Y=46.875 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.429 Y=0.771,
X=74.116 Y=63.620 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.417 Y=0.920,
X=75.427 Y=69.972 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.429 Y=0.977,
X=71.863 Y=52.293 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.397 Y=0.819,
X=73.082 Y=46.163 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.408 Y=0.764,
X=73.036 Y=64.197 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.407 Y=0.925,
X=73.082 Y=70.683 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.408 Y=0.983,
X=70.644 Y=52.173 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.818,
X=70.644 Y=45.923 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.762,
X=71.863 Y=64.553 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.397 Y=0.928,
X=70.644 Y=70.923 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.985,
X=69.424 Y=52.293 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.375 Y=0.819,
X=68.205 Y=46.163 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.764,
X=70.644 Y=64.673 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.930,
X=68.205 Y=70.683 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.983,
X=68.252 Y=52.649 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.822,
X=65.860 Y=46.875 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.343 Y=0.771,
X=69.424 Y=64.553 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.375 Y=0.928,
X=65.860 Y=69.972 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.343 Y=0.977,
X=67.171 Y=53.226 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.355 Y=0.827,
X=63.699 Y=48.030 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.324 Y=0.781,
X=68.252 Y=64.197 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.925,
X=63.699 Y=68.817 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.324 Y=0.967,
X=66.224 Y=54.004 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.347 Y=0.834,
X=61.805 Y=49.584 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.307 Y=0.794,
X=67.171 Y=63.620 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.355 Y=0.920,
X=61.805 Y=67.262 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.307 Y=0.953,
X=65.447 Y=54.951 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.340 Y=0.843,
X=60.250 Y=51.479 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.293 Y=0.812,
X=66.224 Y=62.843 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.347 Y=0.913,
X=60.250 Y=65.368 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.293 Y=0.936,
X=64.870 Y=56.031 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.335 Y=0.852,
X=59.095 Y=53.640 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.283 Y=0.831,
X=65.447 Y=61.895 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.340 Y=0.905,
X=59.095 Y=63.207 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.283 Y=0.917,
X=64.514 Y=57.204 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.332 Y=0.863,
X=58.384 Y=55.984 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.277 Y=0.852,
X=64.870 Y=60.815 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.335 Y=0.895,
X=58.384 Y=60.862 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.277 Y=0.896,
X=64.394 Y=58.423 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.330 Y=0.874,
X=58.144 Y=58.423 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.275 Y=0.874,
X=64.514 Y=59.642 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.332 Y=0.884,
X=70.644 Y=58.423 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.874,
X=82.582 Y=-98.235 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.498 Y=0.874,
X=82.342 Y=-100.673 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.496 Y=0.852,
X=76.212 Y=-99.454 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.441 Y=0.863,
X=76.332 Y=-98.235 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.442 Y=0.874,
X=82.342 Y=-95.796 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.496 Y=0.896,
X=75.857 Y=-100.626 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.438 Y=0.852,
X=81.631 Y=-103.018 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.489 Y=0.831,
X=76.212 Y=-97.015 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.441 Y=0.884,
X=81.631 Y=-93.451 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.489 Y=0.917,
X=75.279 Y=-101.707 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.433 Y=0.843,
X=80.476 Y=-105.179 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.479 Y=0.812,
X=75.857 Y=-95.843 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.438 Y=0.895,
X=80.476 Y=-91.290 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.479 Y=0.936,
X=74.502 Y=-102.654 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.426 Y=0.834,
X=78.921 Y=-107.073 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.465 Y=0.794,
X=75.279 Y=-94.762 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.433 Y=0.905,
X=78.921 Y=-89.396 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.465 Y=0.953,
X=73.555 Y=-103.431 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.417 Y=0.827,
X=77.027 Y=-108.628 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.448 Y=0.781,
X=74.502 Y=-93.815 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.426 Y=0.913,
X=77.027 Y=-87.841 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.448 Y=0.967,
X=72.474 Y=-104.009 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.407 Y=0.822,
X=74.866 Y=-109.783 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.429 Y=0.771,
X=73.555 Y=-93.038 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.417 Y=0.920,
X=74.866 Y=-86.686 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.429 Y=0.977,
X=71.302 Y=-104.364 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.397 Y=0.819,
X=72.521 Y=-110.494 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.408 Y=0.764,
X=72.474 Y=-92.460 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.407 Y=0.925,
X=72.521 Y=-85.975 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.408 Y=0.983,
X=70.082 Y=-104.485 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.818,
X=70.082 Y=-110.735 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.762,
X=71.302 Y=-92.105 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.397 Y=0.928,
X=70.082 Y=-85.735 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.985,
X=68.863 Y=-104.364 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.375 Y=0.819,
X=67.644 Y=-110.494 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.764,
X=70.082 Y=-91.985 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.930,
X=67.644 Y=-85.975 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.983,
X=67.691 Y=-104.009 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.822,
X=65.299 Y=-109.783 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.343 Y=0.771,
X=68.863 Y=-92.105 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.375 Y=0.928,
X=65.299 Y=-86.686 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.343 Y=0.977,
X=66.610 Y=-103.431 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.355 Y=0.827,
X=63.138 Y=-108.628 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.324 Y=0.781,
X=67.691 Y=-92.460 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.925,
X=63.138 Y=-87.841 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.324 Y=0.967,
X=65.663 Y=-102.654 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.347 Y=0.834,
X=61.244 Y=-107.073 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.307 Y=0.794,
X=66.610 Y=-93.038 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.355 Y=0.920,
X=61.244 Y=-89.396 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.307 Y=0.953,
X=64.886 Y=-101.707 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.340 Y=0.843,
X=59.689 Y=-105.179 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.293 Y=0.812,
X=65.663 Y=-93.815 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.347 Y=0.913,
X=59.689 Y=-91.290 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.293 Y=0.936,
X=64.308 Y=-100.626 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.335 Y=0.852,
X=58.534 Y=-103.018 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.283 Y=0.831,
X=64.886 Y=-94.762 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.340 Y=0.905,
X=58.534 Y=-93.451 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.283 Y=0.917,
X=63.953 Y=-99.454 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.332 Y=0.863,
X=57.823 Y=-100.673 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.277 Y=0.852,
X=64.308 Y=-95.843 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.335 Y=0.895,
X=57.823 Y=-95.796 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.277 Y=0.896,
X=63.832 Y=-98.235 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.330 Y=0.874,
X=57.582 Y=-98.235 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.275 Y=0.874,
X=63.953 Y=-97.015 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.332 Y=0.884,
X=70.082 Y=-98.235 Z=22.943,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.874,
X=115.299 Y=-19.733 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.998 Y=0.374,
X=112.897 Y=-44.119 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.996 Y=0.352,
X=51.598 Y=-31.926 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.941 Y=0.363,
X=52.799 Y=-19.733 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.942 Y=0.374,
X=112.897 Y=4.653 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.996 Y=0.396,
X=48.041 Y=-43.651 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.938 Y=0.352,
X=105.784 Y=-67.569 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.989 Y=0.331,
X=51.598 Y=-7.540 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.941 Y=0.385,
X=105.784 Y=28.102 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.989 Y=0.417,
X=42.266 Y=-54.456 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.933 Y=0.343,
X=94.232 Y=-89.179 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.979 Y=0.312,
X=48.041 Y=4.184 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.938 Y=0.395,
X=94.232 Y=49.713 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.979 Y=0.436,
X=34.493 Y=-63.927 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.926 Y=0.334,
X=78.687 Y=-108.122 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.965 Y=0.295,
X=42.266 Y=14.990 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.933 Y=0.405,
X=78.687 Y=68.655 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.965 Y=0.453,
X=25.022 Y=-71.700 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.917 Y=0.327,
X=59.745 Y=-123.667 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.948 Y=0.281,
X=34.493 Y=24.461 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.926 Y=0.413,
X=59.745 Y=84.200 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.948 Y=0.467,
X=14.216 Y=-77.476 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.907 Y=0.322,
X=38.134 Y=-135.218 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.929 Y=0.271,
X=25.022 Y=32.234 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.917 Y=0.420,
X=38.134 Y=95.752 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.929 Y=0.477,
X=2.492 Y=-81.032 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.897 Y=0.319,
X=14.685 Y=-142.331 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.908 Y=0.264,
X=14.216 Y=38.009 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.907 Y=0.425,
X=14.685 Y=102.865 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.908 Y=0.483,
X=-9.701 Y=-82.233 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.318,
X=-9.701 Y=-144.733 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.262,
X=2.492 Y=41.566 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.897 Y=0.428,
X=-9.701 Y=105.267 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.485,
X=-21.894 Y=-81.032 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.875 Y=0.319,
X=-34.088 Y=-142.331 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.864 Y=0.264,
X=-9.701 Y=42.767 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.430,
X=-34.087 Y=102.865 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.864 Y=0.483,
X=-33.619 Y=-77.476 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.865 Y=0.322,
X=-57.537 Y=-135.218 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.843 Y=0.271,
X=-21.894 Y=41.566 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.875 Y=0.428,
X=-57.537 Y=95.752 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.843 Y=0.477,
X=-44.424 Y=-71.700 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.855 Y=0.327,
X=-79.148 Y=-123.667 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.824 Y=0.281,
X=-33.619 Y=38.009 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.865 Y=0.425,
X=-79.147 Y=84.201 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.824 Y=0.467,
X=-53.895 Y=-63.927 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.847 Y=0.334,
X=-98.090 Y=-108.122 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.807 Y=0.295,
X=-44.424 Y=32.234 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.855 Y=0.420,
X=-98.090 Y=68.655 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.807 Y=0.453,
X=-61.668 Y=-54.456 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.840 Y=0.343,
X=-113.635 Y=-89.179 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.793 Y=0.312,
X=-53.895 Y=24.461 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.847 Y=0.413,
X=-113.635 Y=49.713 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.793 Y=0.436,
X=-67.444 Y=-43.651 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.834 Y=0.352,
X=-125.186 Y=-67.569 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.783 Y=0.331,
X=-61.668 Y=14.990 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.840 Y=0.405,
X=-125.186 Y=28.102 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.783 Y=0.417,
X=-71.000 Y=-31.926 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.832 Y=0.363,
X=-132.299 Y=-44.119 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.777 Y=0.352,
X=-67.444 Y=4.185 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.834 Y=0.395,
X=-132.299 Y=4.653 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.777 Y=0.396,
X=-72.201 Y=-19.733 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.830 Y=0.374,
X=-134.701 Y=-19.733 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.774 Y=0.374,
X=-71.000 Y=-7.540 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.832 Y=0.385,
X=-9.701 Y=-19.733 Z=110.589,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.374,
X=52.799 Y=-19.733 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.694 Y=0.374,
X=112.897 Y=-44.119 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.748 Y=0.352,
X=115.299 Y=-19.733 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.750 Y=0.374,
X=51.598 Y=-7.540 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.693 Y=0.384,
X=112.897 Y=4.653 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.748 Y=0.396,
X=51.598 Y=-31.926 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.693 Y=0.363,
X=105.784 Y=-67.569 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.742 Y=0.331,
X=48.041 Y=4.184 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.690 Y=0.395,
X=105.784 Y=28.102 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.742 Y=0.416,
X=48.041 Y=-43.651 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.690 Y=0.352,
X=94.232 Y=-89.179 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.731 Y=0.312,
X=42.266 Y=14.990 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.685 Y=0.405,
X=94.232 Y=49.713 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.731 Y=0.436,
X=42.266 Y=-54.456 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.685 Y=0.343,
X=78.687 Y=-108.122 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.717 Y=0.294,
X=34.493 Y=24.461 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.678 Y=0.413,
X=78.687 Y=68.655 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.717 Y=0.453,
X=34.493 Y=-63.927 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.678 Y=0.334,
X=59.745 Y=-123.667 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.701 Y=0.281,
X=25.022 Y=32.234 Z=-82.057,X=0.000 Y=0.000 Z=-1.000,X=0.669 Y=0.420,
